district_id,district_name,latitude,longitude,date,tempmax,tempmin,temp,humidity,precip,windspeed,sealevelpressure,solarradiation,pm2p5,pm10,AOD
7,Bidar,17.9104,77.5199,2025-04-30,33.1,23.0,27.2,64.2,4.0,14.7,1013.5,263.9,35.0,42.0,0.559123446
7,Bidar,17.9104,77.5199,2025-05-01,33.0,21.1,26.4,65.9,21.0,20.3,1014.5,277.0,46.0,58.0,0.499679682
7,Bidar,17.9104,77.5199,2025-05-02,33.0,20.1,25.1,76.3,6.0,22.5,1014.5,260.0,54.0,69.0,0.465706435
7,Bidar,17.9104,77.5199,2025-05-03,32.0,20.4,26.3,66.8,7.3,14.8,1014.2,265.8,49.0,63.0,0.457306575
7,Bidar,17.9104,77.5199,2025-05-04,33.0,22.0,27.2,66.2,0.2,18.3,1013.3,276.5,30.0,36.0,0.349325437
7,Bidar,17.9104,77.5199,2025-05-05,32.1,22.0,27.2,66.0,0.0,14.6,1013.1,291.2,30.0,35.0,0.311468263
7,Bidar,17.9104,77.5199,2025-05-06,34.0,22.0,27.9,56.2,0.0,22.2,1013.4,280.9,28.0,34.0,0.347568551
7,Bidar,17.9104,77.5199,2025-05-07,33.0,24.0,27.7,62.2,0.0,16.6,1013.0,280.8,29.0,43.0,0.474874353
7,Bidar,17.9104,77.5199,2025-05-08,32.0,22.0,27.0,61.7,0.0,22.2,1013.2,260.8,26.0,35.0,0.316731003
7,Bidar,17.9104,77.5199,2025-05-09,32.0,22.0,27.0,58.1,0.0,16.6,1013.9,278.0,29.0,40.0,0.180586687
7,Bidar,17.9104,77.5199,2025-05-10,32.1,23.0,26.8,63.2,0.1,18.4,1014.0,260.0,27.0,36.0,0.362842573
7,Bidar,17.9104,77.5199,2025-05-11,33.0,23.0,26.6,65.6,0.1,18.4,1013.4,249.7,27.0,37.0,0.356205449
7,Bidar,17.9104,77.5199,2025-05-12,33.0,21.0,27.1,66.5,0.3,20.5,1012.1,270.3,30.0,38.0,0.506185135
7,Bidar,17.9104,77.5199,2025-05-13,31.6,21.0,24.4,81.2,40.7,21.9,1012.2,244.4,18.0,20.0,0.504111995
7,Bidar,17.9104,77.5199,2025-05-14,32.0,20.3,25.5,74.9,8.7,27.3,1012.7,246.3,21.0,23.0,0.340593636
7,Bidar,17.9104,77.5199,2025-05-15,31.0,19.0,25.1,76.5,17.0,20.6,1013.2,272.8,35.0,36.0,0.671654773
7,Bidar,17.9104,77.5199,2025-05-16,30.0,21.0,25.1,77.7,1.0,14.8,1012.8,268.7,31.0,32.0,0.346154866
7,Bidar,17.9104,77.5199,2025-05-17,30.0,21.0,24.3,84.6,45.0,18.3,1012.3,251.6,22.0,23.0,0.553570613
7,Bidar,17.9104,77.5199,2025-05-18,30.0,21.0,24.8,82.2,10.0,14.9,1011.1,199.1,17.0,18.0,0.64184182
7,Bidar,17.9104,77.5199,2025-05-19,28.0,21.0,23.3,88.1,118.0,18.5,1009.9,113.5,20.0,21.0,1.04406773
7,Bidar,17.9104,77.5199,2025-05-20,26.0,21.1,23.0,89.3,26.0,15.0,1009.7,166.2,9.0,9.0,0.960731707
7,Bidar,17.9104,77.5199,2025-05-21,27.0,21.0,23.3,82.0,1.8,22.5,1011.1,188.3,9.0,16.0,0.334326371
7,Bidar,17.9104,77.5199,2025-05-22,29.0,21.0,24.4,75.5,0.2,24.2,1011.6,204.1,13.0,29.0,0.181000009
7,Bidar,17.9104,77.5199,2025-05-23,28.0,21.0,24.0,81.7,1.0,29.4,1009.7,222.5,9.0,19.0,0.22487322
7,Bidar,17.9104,77.5199,2025-05-24,26.0,22.0,23.7,80.9,0.4,33.5,1008.3,129.2,3.0,3.0,0.3594366215
7,Bidar,17.9104,77.5199,2025-05-25,27.0,21.0,23.2,83.8,0.8,42.574999999999996,1008.8,125.9,2.0,3.0,0.494000023
7,Bidar,17.9104,77.5199,2025-05-26,27.0,21.0,22.8,85.6,5.0,33.4,1009.3,109.9,3.0,3.0,0.686000033
7,Bidar,17.9104,77.5199,2025-05-27,28.0,20.0,23.6,83.9,3.3,31.7,1008.6,127.8,4.0,4.0,0.675000032
7,Bidar,17.9104,77.5199,2025-05-28,28.0,21.0,23.3,84.1,2.0,35.3,1008.7,115.9,3.0,4.0,1.00028414
7,Bidar,17.9104,77.5199,2025-05-29,26.0,21.0,23.1,85.6,0.2,33.3,1008.2,83.4,4.0,4.0,0.570119385
7,Bidar,17.9104,77.5199,2025-05-30,27.0,21.0,23.2,87.6,3.0,26.0,1009.4,53.4,7.0,12.0,0.994584819
7,Bidar,17.9104,77.5199,2025-05-31,29.0,21.0,24.4,80.7,0.0,26.0,1012.6,212.5,9.0,22.0,0.43018529
7,Bidar,17.9104,77.5199,2025-06-01,30.0,21.0,25.0,76.7,0.0,26.0,1014.1,239.7,8.0,15.0,0.45795116
7,Bidar,17.9104,77.5199,2025-06-02,30.0,21.0,24.4,77.9,0.2,29.5,1013.8,217.1,9.0,15.0,0.277335541
7,Bidar,17.9104,77.5199,2025-06-03,28.0,21.0,24.2,80.8,3.8,26.0,1013.5,188.4,6.0,8.0,0.29933345
7,Bidar,17.9104,77.5199,2025-06-04,30.3,21.0,25.2,71.9,0.8,22.3,1013.6,207.5,13.0,27.0,0.457881801
7,Bidar,17.9104,77.5199,2025-06-05,31.0,20.0,25.5,70.7,0.0,22.3,1014.2,277.6,23.0,54.0,0.312389755
7,Bidar,17.9104,77.5199,2025-06-06,31.0,23.0,26.5,65.8,0.0,16.5,1014.7,265.5,29.0,65.0,0.446742035
7,Bidar,17.9104,77.5199,2025-06-07,31.0,22.0,26.3,68.9,0.0,20.5,1014.8,291.1,22.0,48.0,0.474927851
7,Bidar,17.9104,77.5199,2025-06-08,31.0,22.0,26.3,69.7,0.4,18.4,1013.7,265.2,16.0,30.0,0.526756383
7,Bidar,17.9104,77.5199,2025-06-09,29.8,22.0,24.4,81.8,3.6,18.7,1012.6,216.9,11.0,15.0,0.481978261
7,Bidar,17.9104,77.5199,2025-06-10,31.0,21.3,25.2,77.6,31.0,26.0,1010.0,268.5,17.0,29.0,0.512515909
7,Bidar,17.9104,77.5199,2025-06-11,29.0,21.0,23.7,85.8,5.0,22.3,1009.0,232.1,16.0,28.0,0.6009217745
7,Bidar,17.9104,77.5199,2025-06-12,28.0,21.0,23.9,82.7,3.3,24.3,1008.0,130.6,5.0,6.0,0.68932764
7,Bidar,17.9104,77.5199,2025-06-13,27.0,21.0,23.6,84.9,0.1,18.5,1008.7,163.8,4.0,5.0,0.4626761025
7,Bidar,17.9104,77.5199,2025-06-14,27.0,20.0,23.0,85.8,1.0,31.5,1010.0,159.7,4.0,4.0,0.236024565
7,Bidar,17.9104,77.5199,2025-06-15,28.0,20.0,22.7,84.3,0.1,35.3,1009.3,112.1,3.0,3.0,0.3253319136666667
7,Bidar,17.9104,77.5199,2025-06-16,27.0,20.0,22.9,81.4,9.0,33.6,1010.4,158.1,3.0,4.0,0.41463926233333337
7,Bidar,17.9104,77.5199,2025-06-17,26.1,21.0,23.1,85.2,1.0,29.4,1012.5,183.5,4.0,5.0,0.503946611
7,Bidar,17.9104,77.5199,2025-06-18,28.0,20.9,23.4,83.1,2.0,24.1,1012.8,196.2,5.0,7.0,0.407000019
7,Bidar,17.9104,77.5199,2025-06-19,28.1,20.9,24.2,77.4,0.0,27.9,1012.7,198.4,6.0,10.0,0.737585191
7,Bidar,17.9104,77.5199,2025-06-20,30.0,21.0,24.9,76.7,0.1,27.8,1013.4,218.1,8.0,13.0,0.287628903
7,Bidar,17.9104,77.5199,2025-06-21,30.0,21.0,24.7,76.6,0.1,29.6,1013.5,218.7,7.0,10.0,0.503104939
7,Bidar,17.9104,77.5199,2025-06-22,28.0,21.0,23.5,82.1,7.0,27.6,1012.8,152.9,7.0,10.0,0.473005085
7,Bidar,17.9104,77.5199,2025-06-23,28.0,20.0,23.6,77.5,1.2,33.5,1012.2,109.6,4.0,6.0,0.45977715399999997
7,Bidar,17.9104,77.5199,2025-06-24,28.0,21.0,23.6,80.7,1.6,33.6,1010.9,178.0,5.0,8.0,0.446549223
7,Bidar,17.9104,77.5199,2025-06-25,27.1,21.0,23.5,83.2,1.5,29.6,1010.9,181.9,5.0,9.0,0.536335711
7,Bidar,17.9104,77.5199,2025-06-26,28.0,21.0,23.9,81.7,6.3,26.1,1011.1,128.5,5.0,10.0,0.626122199
7,Bidar,17.9104,77.5199,2025-06-27,30.0,21.0,24.0,80.0,0.6,27.9,1012.3,153.1,7.0,14.0,0.715908687
7,Bidar,17.9104,77.5199,2025-06-28,29.0,21.0,24.2,80.4,1.4,22.5,1012.8,181.7,6.0,10.0,0.6719225755
7,Bidar,17.9104,77.5199,2025-06-29,30.0,21.0,24.6,75.1,0.0,31.7,1012.2,189.0,8.0,18.0,0.627936464
7,Bidar,17.9104,77.5199,2025-06-30,29.0,20.0,24.3,75.4,0.0,35.2,1011.8,179.3,7.0,13.0,0.627936464
8,Davanagere,14.4644,75.9218,2023-01-01,28.9,15.9,22.0,65.0,0.0,14.7,1020.1,242.0,31.0,45.0,0.481813655
8,Davanagere,14.4644,75.9218,2023-01-02,27.1,16.0,21.1,67.8,0.0,16.4,1020.0,248.1,31.0,45.0,0.536774272
8,Davanagere,14.4644,75.9218,2023-01-03,25.9,16.0,20.7,74.0,0.0,14.8,1020.2,237.0,31.0,45.0,0.579130294
8,Davanagere,14.4644,75.9218,2023-01-04,25.9,17.0,20.7,75.1,0.0,18.0,1019.0,245.9,31.0,45.0,0.797736896
8,Davanagere,14.4644,75.9218,2023-01-05,24.0,16.0,20.1,78.3,0.0,22.2,1019.6,198.6,31.0,45.0,0.673281545
8,Davanagere,14.4644,75.9218,2023-01-06,25.9,15.0,20.4,77.5,0.0,24.1,1020.9,232.2,31.0,45.0,0.751925591
8,Davanagere,14.4644,75.9218,2023-01-07,25.0,16.0,20.5,76.8,0.0,18.1,1020.3,172.5,31.0,45.0,1.05496389
8,Davanagere,14.4644,75.9218,2023-01-08,26.0,16.9,20.8,73.6,0.0,11.4,1019.1,232.2,31.0,45.0,0.484154492
8,Davanagere,14.4644,75.9218,2023-01-09,26.9,13.5,19.7,60.7,0.0,12.8,1019.7,257.1,31.0,45.0,0.336718911
8,Davanagere,14.4644,75.9218,2023-01-10,27.0,12.5,19.4,65.2,0.0,16.4,1019.5,261.4,31.0,45.0,0.21139243
8,Davanagere,14.4644,75.9218,2023-01-11,28.0,12.0,20.1,57.9,0.0,14.8,1017.9,263.3,31.0,45.0,0.252005165
8,Davanagere,14.4644,75.9218,2023-01-12,28.9,13.5,21.1,53.0,0.0,12.7,1016.8,262.4,31.0,45.0,0.245747081
8,Davanagere,14.4644,75.9218,2023-01-13,28.9,13.5,20.6,58.6,0.0,14.4,1016.9,256.6,31.0,45.0,0.352378027
8,Davanagere,14.4644,75.9218,2023-01-14,28.9,14.0,20.6,59.6,0.0,11.3,1017.0,260.6,31.0,45.0,0.314467504
8,Davanagere,14.4644,75.9218,2023-01-15,29.9,12.5,20.7,56.8,0.0,12.9,1016.1,266.9,31.0,45.0,0.277376059
8,Davanagere,14.4644,75.9218,2023-01-16,29.3,13.0,21.2,56.3,0.0,16.5,1016.7,264.0,31.0,45.0,0.301582624
8,Davanagere,14.4644,75.9218,2023-01-17,28.9,13.5,20.5,61.5,0.0,14.8,1017.5,263.6,31.0,45.0,0.220756366
8,Davanagere,14.4644,75.9218,2023-01-18,28.0,13.5,19.8,68.9,0.0,14.6,1020.5,256.8,31.0,45.0,0.228776052
8,Davanagere,14.4644,75.9218,2023-01-19,27.9,14.9,20.7,61.9,0.0,16.3,1019.1,261.5,31.0,45.0,0.254545604
8,Davanagere,14.4644,75.9218,2023-01-20,25.9,14.0,19.8,73.8,0.0,18.2,1019.1,256.5,31.0,45.0,0.349533668
8,Davanagere,14.4644,75.9218,2023-01-21,26.0,16.9,20.5,74.9,0.0,16.2,1018.0,220.6,31.0,45.0,0.569893612
8,Davanagere,14.4644,75.9218,2023-01-22,26.9,15.0,20.5,69.4,0.0,18.2,1017.1,253.9,31.0,45.0,0.370046269
8,Davanagere,14.4644,75.9218,2023-01-23,23.9,15.0,19.5,81.4,0.0,16.4,1016.6,190.2,31.0,45.0,0.441413296
8,Davanagere,14.4644,75.9218,2023-01-24,26.0,18.0,21.5,75.5,0.0,14.8,1016.5,198.4,31.0,45.0,0.447098228
8,Davanagere,14.4644,75.9218,2023-01-25,27.9,15.5,20.8,66.4,0.0,16.4,1016.4,252.3,31.0,45.0,0.354338819
8,Davanagere,14.4644,75.9218,2023-01-26,28.0,15.9,21.0,65.3,0.0,14.5,1016.5,265.6,31.0,45.0,0.444871069
8,Davanagere,14.4644,75.9218,2023-01-27,28.1,16.9,21.4,63.8,0.0,14.8,1016.5,262.7,31.0,45.0,0.239782113
8,Davanagere,14.4644,75.9218,2023-01-28,28.0,14.0,21.1,57.2,0.0,20.3,1016.0,270.3,31.0,45.0,0.259333173
8,Davanagere,14.4644,75.9218,2023-01-29,28.8,14.0,21.2,62.3,0.0,22.4,1014.9,267.3,31.0,45.0,0.277134306
8,Davanagere,14.4644,75.9218,2023-01-30,26.9,17.0,22.1,75.3,0.3,18.6,1016.2,182.3,31.0,45.0,0.573226309
8,Davanagere,14.4644,75.9218,2023-01-31,28.1,18.0,22.5,68.1,0.0,20.5,1016.1,227.6,31.0,45.0,0.787793069
8,Davanagere,14.4644,75.9218,2023-02-01,28.0,16.0,21.9,64.4,0.0,42.574999999999996,1015.8,248.0,31.0,45.0,0.948914372
8,Davanagere,14.4644,75.9218,2023-02-02,26.2,17.0,21.6,56.3,0.0,22.4,1016.1,162.0,31.0,45.0,0.651920652
8,Davanagere,14.4644,75.9218,2023-02-03,26.0,16.0,21.8,66.2,0.0,22.2,1016.7,151.1,31.0,45.0,0.337703996
8,Davanagere,14.4644,75.9218,2023-02-04,29.6,17.0,23.4,51.9,0.0,18.5,1016.0,256.2,31.0,45.0,0.341016627
8,Davanagere,14.4644,75.9218,2023-02-05,30.8,17.0,23.7,52.1,0.0,25.4,1015.8,272.3,31.0,45.0,0.291234022
8,Davanagere,14.4644,75.9218,2023-02-06,30.0,16.0,22.8,53.8,0.0,20.1,1016.1,274.7,31.0,45.0,0.401895301
8,Davanagere,14.4644,75.9218,2023-02-07,30.9,16.0,23.4,57.8,0.0,11.1,1016.1,261.9,31.0,45.0,0.576634689
8,Davanagere,14.4644,75.9218,2023-02-08,30.0,16.9,23.7,58.4,0.0,16.4,1016.1,273.3,31.0,45.0,0.553406605
8,Davanagere,14.4644,75.9218,2023-02-09,30.0,17.0,23.4,56.4,0.0,18.4,1016.7,275.3,31.0,45.0,0.443841602
8,Davanagere,14.4644,75.9218,2023-02-10,30.0,16.5,23.3,50.3,0.0,16.8,1017.9,279.7,31.0,45.0,0.344675218
8,Davanagere,14.4644,75.9218,2023-02-11,30.9,15.0,22.9,49.0,0.0,16.6,1018.1,284.3,31.0,45.0,0.210315559
8,Davanagere,14.4644,75.9218,2023-02-12,31.8,15.5,23.7,45.5,0.0,22.2,1015.5,284.8,31.0,45.0,0.214071827
8,Davanagere,14.4644,75.9218,2023-02-13,31.0,14.5,23.5,43.9,0.0,21.9,1018.3,284.9,31.0,45.0,0.15390489
8,Davanagere,14.4644,75.9218,2023-02-14,31.0,14.9,23.3,43.6,0.0,14.5,1017.9,289.3,31.0,45.0,0.189564803
8,Davanagere,14.4644,75.9218,2023-02-15,31.6,15.0,23.4,47.7,0.0,22.1,1016.5,289.4,31.0,45.0,0.147672459
8,Davanagere,14.4644,75.9218,2023-02-16,31.0,14.2,23.4,47.9,0.0,22.4,1016.4,291.2,31.0,45.0,0.186899516
8,Davanagere,14.4644,75.9218,2023-02-17,30.0,15.9,23.4,48.2,0.0,22.1,1017.2,292.0,31.0,45.0,0.190261533
8,Davanagere,14.4644,75.9218,2023-02-18,30.8,16.5,23.5,50.3,0.0,18.3,1017.3,288.2,31.0,45.0,0.261358102
8,Davanagere,14.4644,75.9218,2023-02-19,30.3,16.0,23.5,56.3,0.0,13.1,1017.4,285.5,31.0,45.0,0.334101871
8,Davanagere,14.4644,75.9218,2023-02-20,30.9,16.5,23.2,59.9,0.0,12.9,1017.7,288.0,31.0,45.0,0.294903873
8,Davanagere,14.4644,75.9218,2023-02-21,31.0,16.9,24.0,45.9,0.0,14.5,1018.0,293.9,31.0,45.0,0.286333605
8,Davanagere,14.4644,75.9218,2023-02-22,30.9,16.9,24.1,48.4,0.0,16.6,1017.5,295.6,31.0,45.0,0.316472651
8,Davanagere,14.4644,75.9218,2023-02-23,30.8,16.0,23.4,42.0,0.0,22.3,1017.3,302.7,27.0,39.0,0.369006566
8,Davanagere,14.4644,75.9218,2023-02-24,31.8,14.8,23.1,44.9,0.0,16.6,1018.0,304.5,23.0,34.0,0.225269717
8,Davanagere,14.4644,75.9218,2023-02-25,32.0,13.9,23.9,40.8,0.0,22.2,1019.6,303.1,22.0,32.0,0.277118368
8,Davanagere,14.4644,75.9218,2023-02-26,38.5,15.5,23.9,38.1,0.0,20.6,1020.6,303.5,25.0,36.0,0.315905472
8,Davanagere,14.4644,75.9218,2023-02-27,30.0,14.9,22.7,45.4,0.0,20.6,1020.7,305.6,21.0,32.0,0.35151102
8,Davanagere,14.4644,75.9218,2023-02-28,30.0,15.0,22.8,51.2,0.0,25.5,1020.4,280.6,26.0,39.0,0.465516315
8,Davanagere,14.4644,75.9218,2023-03-01,29.8,17.0,23.8,59.2,0.0,24.0,1020.4,265.4,29.0,43.0,0.348956561
8,Davanagere,14.4644,75.9218,2023-03-02,29.0,16.0,23.0,46.9,0.0,31.6,1021.1,303.0,22.0,33.0,0.456024944
8,Davanagere,14.4644,75.9218,2023-03-03,30.8,14.0,23.1,36.2,0.0,27.8,1021.5,305.6,27.0,39.0,0.381115292
8,Davanagere,14.4644,75.9218,2023-03-04,32.0,15.5,23.7,34.4,0.0,27.6,1021.3,305.3,23.0,34.0,0.58503215
8,Davanagere,14.4644,75.9218,2023-03-05,31.6,16.9,24.1,40.1,0.0,29.1,1020.8,303.1,27.0,39.0,0.359774161
8,Davanagere,14.4644,75.9218,2023-03-06,31.3,15.9,23.9,42.2,0.0,31.4,1019.5,306.7,20.0,29.0,0.449817917
8,Davanagere,14.4644,75.9218,2023-03-07,30.9,15.0,23.7,41.9,0.0,25.8,1018.6,262.4,23.0,34.0,0.758169499
8,Davanagere,14.4644,75.9218,2023-03-08,30.0,17.0,23.6,51.1,0.0,31.3,1018.3,305.9,23.0,34.0,0.335358491
8,Davanagere,14.4644,75.9218,2023-03-09,29.1,16.0,23.2,51.0,0.0,22.2,1018.0,276.6,31.0,46.0,0.646853202
8,Davanagere,14.4644,75.9218,2023-03-10,29.8,16.0,23.4,51.3,0.0,25.9,1017.5,276.0,30.0,44.0,0.462799788
8,Davanagere,14.4644,75.9218,2023-03-11,30.3,15.0,23.7,51.6,0.0,22.3,1017.5,311.0,33.0,49.0,0.568364201
8,Davanagere,14.4644,75.9218,2023-03-12,31.8,15.9,24.1,56.7,0.0,18.5,1017.2,306.1,25.0,38.0,0.472646966
8,Davanagere,14.4644,75.9218,2023-03-13,32.3,17.9,25.2,56.4,0.0,16.5,1016.4,303.8,34.0,50.0,0.372070501
8,Davanagere,14.4644,75.9218,2023-03-14,32.1,18.9,25.7,48.3,0.0,17.5,1014.9,285.0,38.0,56.0,0.699805158
8,Davanagere,14.4644,75.9218,2023-03-15,32.9,18.9,26.1,54.3,0.0,14.9,1014.0,292.0,36.0,53.0,0.619099382
8,Davanagere,14.4644,75.9218,2023-03-16,31.1,21.0,24.8,72.6,1.1,18.4,1015.0,233.7,48.0,71.0,1.03600917
8,Davanagere,14.4644,75.9218,2023-03-17,30.6,20.0,24.3,78.1,7.065,27.6,1016.8,246.1,36.0,53.0,0.568964062
8,Davanagere,14.4644,75.9218,2023-03-18,30.3,20.0,24.2,75.0,0.104,18.0,1014.5,238.8,23.0,34.0,0.612376973
8,Davanagere,14.4644,75.9218,2023-03-19,31.8,20.0,25.7,59.5,1.0,22.4,1013.6,252.6,28.0,42.0,0.324027237
8,Davanagere,14.4644,75.9218,2023-03-20,30.9,20.0,25.8,52.9,0.0,23.9,1013.1,278.5,25.0,38.0,0.155958768
8,Davanagere,14.4644,75.9218,2023-03-21,32.3,19.9,25.8,43.2,0.0,17.9,1013.3,314.2,22.0,33.0,0.11166818
8,Davanagere,14.4644,75.9218,2023-03-22,33.0,19.0,26.4,52.1,0.0,10.8,1013.9,304.6,36.0,52.0,0.204036091
8,Davanagere,14.4644,75.9218,2023-03-23,33.0,21.0,26.9,58.8,0.0,18.2,1014.1,300.3,32.0,47.0,0.186410182
8,Davanagere,14.4644,75.9218,2023-03-24,33.9,22.0,27.3,59.1,0.0,18.3,1014.3,277.6,26.0,39.0,0.271275728
8,Davanagere,14.4644,75.9218,2023-03-25,31.7,22.0,26.5,63.2,0.1,18.4,1015.6,234.1,30.0,45.0,0.396062639
8,Davanagere,14.4644,75.9218,2023-03-26,32.6,21.0,27.2,58.2,0.0,11.2,1014.8,276.4,37.0,55.0,0.289385779
8,Davanagere,14.4644,75.9218,2023-03-27,34.0,21.0,27.5,47.6,0.199,16.6,1014.9,311.0,37.0,55.0,0.227656369
8,Davanagere,14.4644,75.9218,2023-03-28,34.6,21.9,28.0,45.9,0.0,11.2,1014.7,313.8,42.0,61.0,0.166124282
8,Davanagere,14.4644,75.9218,2023-03-29,32.1,23.0,26.9,64.0,0.011,13.0,1015.5,245.6,32.0,47.0,0.315556909
8,Davanagere,14.4644,75.9218,2023-03-30,32.3,21.1,26.7,59.8,0.0,20.2,1015.0,243.9,44.0,64.0,0.364391695
8,Davanagere,14.4644,75.9218,2023-03-31,33.8,21.9,26.9,59.5,0.001,13.3,1014.1,234.6,45.0,65.0,0.216594167
8,Davanagere,14.4644,75.9218,2023-04-01,33.8,23.0,27.4,58.9,0.1,13.0,1014.0,258.1,37.0,54.0,0.242791325
8,Davanagere,14.4644,75.9218,2023-04-02,33.9,22.0,27.3,59.4,0.0,14.9,1014.0,292.0,28.0,41.0,0.15284935
8,Davanagere,14.4644,75.9218,2023-04-03,32.6,22.0,27.1,61.8,0.995,16.6,1013.8,294.0,23.0,33.0,0.236000284
8,Davanagere,14.4644,75.9218,2023-04-04,30.8,20.1,25.1,72.8,0.004,20.1,1015.3,208.7,36.0,53.0,0.256281599
8,Davanagere,14.4644,75.9218,2023-04-05,32.0,21.0,26.9,63.5,0.229,14.8,1014.6,259.7,38.0,55.0,0.373637215
8,Davanagere,14.4644,75.9218,2023-04-06,33.1,22.0,27.1,60.8,0.0,12.8,1015.3,230.8,35.0,52.0,0.496539532
8,Davanagere,14.4644,75.9218,2023-04-07,32.0,21.5,26.4,60.9,0.0,14.7,1016.7,276.4,26.0,38.0,0.827525184
8,Davanagere,14.4644,75.9218,2023-04-08,33.0,20.0,26.5,54.3,0.0,22.6,1018.1,316.8,22.0,34.0,0.426476372
8,Davanagere,14.4644,75.9218,2023-04-09,34.0,19.5,26.1,58.1,0.0,20.1,1018.4,318.0,19.0,29.0,0.2698302
8,Davanagere,14.4644,75.9218,2023-04-10,32.6,20.0,26.4,59.2,0.0,18.4,1017.3,308.2,16.0,24.0,0.23584141
8,Davanagere,14.4644,75.9218,2023-04-11,35.0,19.0,26.9,47.2,0.0,18.2,1017.1,322.3,18.0,26.0,0.2041187
8,Davanagere,14.4644,75.9218,2023-04-12,35.0,19.0,27.5,38.2,0.0,18.6,1016.8,324.7,19.0,28.0,0.327772724
8,Davanagere,14.4644,75.9218,2023-04-13,36.0,19.5,27.8,35.2,0.0,22.3,1016.2,323.4,23.0,34.0,0.429953064
8,Davanagere,14.4644,75.9218,2023-04-14,35.0,20.1,28.0,34.7,0.0,25.9,1016.0,321.1,28.0,41.0,0.72607392
8,Davanagere,14.4644,75.9218,2023-04-15,34.0,19.5,26.8,38.8,0.0,22.3,1015.7,285.8,30.0,44.0,0.542490685
8,Davanagere,14.4644,75.9218,2023-04-16,35.6,19.0,27.2,37.1,0.0,26.8,1014.2,326.4,28.0,41.0,0.414708639
8,Davanagere,14.4644,75.9218,2023-04-17,34.1,19.5,27.3,38.2,0.0,22.3,1014.4,323.6,32.0,46.0,0.469759386
8,Davanagere,14.4644,75.9218,2023-04-18,34.5,20.0,27.9,36.8,0.0,19.4,1015.3,322.8,28.0,41.0,0.337444368
8,Davanagere,14.4644,75.9218,2023-04-19,35.6,20.5,28.1,42.0,0.0,12.0,1013.4,319.6,35.0,51.0,0.699045294
8,Davanagere,14.4644,75.9218,2023-04-20,35.1,23.0,28.8,48.6,0.0,15.7,1011.3,288.7,44.0,63.0,0.496590766
8,Davanagere,14.4644,75.9218,2023-04-21,33.6,22.0,25.8,65.6,6.962,27.7,1011.6,262.9,42.0,62.0,0.658194235
8,Davanagere,14.4644,75.9218,2023-04-22,34.0,22.5,26.5,59.3,0.5,17.5,1011.8,272.7,42.0,61.0,0.433698471
8,Davanagere,14.4644,75.9218,2023-04-23,33.8,22.0,27.6,56.6,0.0,14.8,1011.8,254.0,41.0,59.0,0.279583598
8,Davanagere,14.4644,75.9218,2023-04-24,33.0,21.5,27.3,63.0,5.0,20.5,1013.2,256.2,31.0,46.0,0.270936901
8,Davanagere,14.4644,75.9218,2023-04-25,31.9,22.5,27.0,64.4,1.5,18.4,1014.2,268.0,26.0,38.0,0.354147122
8,Davanagere,14.4644,75.9218,2023-04-26,32.3,23.0,27.5,60.6,0.1,13.9,1014.1,286.8,29.0,44.0,0.424961338
8,Davanagere,14.4644,75.9218,2023-04-27,32.9,23.0,27.5,60.8,0.1,20.4,1014.2,278.0,25.0,39.0,0.462446487
8,Davanagere,14.4644,75.9218,2023-04-28,33.1,22.0,27.3,60.4,0.0,16.5,1014.6,282.1,26.0,40.0,0.671990605
8,Davanagere,14.4644,75.9218,2023-04-29,31.0,21.2,25.7,72.6,20.119,42.574999999999996,1014.0,238.9,23.0,34.0,0.860195752
8,Davanagere,14.4644,75.9218,2023-04-30,31.0,23.0,26.3,67.8,2.984,18.3,1012.1,259.4,28.0,41.0,0.249957234
8,Davanagere,14.4644,75.9218,2023-05-01,29.6,21.0,24.6,76.6,47.113,27.7,1012.4,218.7,24.0,35.0,0.104572782
8,Davanagere,14.4644,75.9218,2023-05-02,30.0,21.0,24.5,77.8,0.016,20.3,1013.1,187.9,18.0,26.0,0.286195839
8,Davanagere,14.4644,75.9218,2023-05-03,29.0,21.0,24.4,78.2,8.789,14.8,1014.1,190.8,22.0,32.0,0.197816956
8,Davanagere,14.4644,75.9218,2023-05-04,30.0,21.4,24.4,74.5,43.0,14.8,1013.5,259.1,27.0,40.0,0.330991401
8,Davanagere,14.4644,75.9218,2023-05-05,28.0,21.5,24.3,75.9,0.6,17.5,1012.9,130.8,22.0,33.0,0.278175021
8,Davanagere,14.4644,75.9218,2023-05-06,28.0,22.0,23.7,85.0,1.016,20.4,1012.6,211.2,28.0,42.0,0.334794654
8,Davanagere,14.4644,75.9218,2023-05-07,28.0,21.4,24.1,79.5,1.005,18.4,1013.0,90.5,20.0,29.0,0.4692608
8,Davanagere,14.4644,75.9218,2023-05-08,29.0,20.5,24.3,81.5,10.0,16.5,1012.3,221.1,24.0,34.0,0.633639803
8,Davanagere,14.4644,75.9218,2023-05-09,31.3,21.0,25.8,74.7,0.662,16.5,1012.5,254.8,21.0,31.0,0.403487866
8,Davanagere,14.4644,75.9218,2023-05-10,32.9,22.0,27.4,66.7,0.1,14.8,1012.2,291.2,29.0,42.0,0.500769023
8,Davanagere,14.4644,75.9218,2023-05-11,32.3,23.0,27.7,64.0,1.7,20.3,1013.0,256.7,44.0,63.0,0.774412282
